"geolocation_zip_code_prefix","geolocation_lat","geolocation_lng","geolocation_city","geolocation_state"
"01454",-23.58177256976156,-46.68583629071532,sao paulo,SP
"01455",-23.581881262277133,-46.692297131686836,são paulo,SP
"01424",-23.566838217323525,-46.662672121847734,sao paulo,SP
"01414",-23.562532362196325,-46.66655285068381,sao paulo,SP
"01429",-23.577899363869776,-46.66486514709449,sao paulo,SP
"01403",-23.570545190403323,-46.652899247994654,sao paulo,SP
"01420",-23.56028461503841,-46.66162310407414,sao paulo,SP
"01455",-23.583102903975938,-46.68976694630383,sao paulo,SP
"01444",-23.57295794532287,-46.68385836871719,sao paulo,SP
"01420",-23.567609796843396,-46.653092360263095,são paulo,SP
"01435",-23.581447905442634,-46.670667200907126,sao paulo,SP
"01409",-23.566491774914855,-46.66149819830917,são paulo,SP
"01409",-23.561930504299163,-46.65818204385708,sao paulo,SP
"01414",-23.562327656125532,-46.666243682064774,sao paulo,SP
"01419",-23.557362337786287,-46.66309149085339,sao paulo,SP
"01405",-23.56708093450283,-46.65702031112588,sao paulo,SP
"01427",-23.569418944486156,-46.66544257715393,sao paulo,SP
"01456",-23.575981777684802,-46.69064806189048,são paulo,SP
"01453",-23.584301737722857,-46.68479982209016,sao paulo,SP
"01420",-23.566349880662425,-46.654632167089815,sao paulo,SP
"01414",-23.56438873994456,-46.66841179141905,sao paulo,SP
"01425",-23.57479969747246,-46.65814025575626,sao paulo,SP
"01435",-23.581447905442634,-46.670667200907126,são paulo,SP
"01451",-23.574318411284974,-46.688912920398806,sao paulo,SP
"01433",-23.577532450170306,-46.67054853595122,sao paulo,SP
"01451",-23.574347588287456,-46.6888950900084,são paulo,SP
"01451",-23.582641104111843,-46.68413641749113,sao paulo,SP
"01452",-23.57733419816494,-46.68673843712857,são paulo,SP
"01405",-23.569275624761932,-46.659132424779315,sao paulo,SP
"01424",-23.565569301142563,-46.66407939592587,sao paulo,SP
"01420",-23.56851813765943,-46.65191532569683,sao paulo,SP
"01425",-23.572888553984637,-46.65832340896761,sao paulo,SP
"01415",-23.55314364418031,-46.65729270996592,sao paulo,SP
"01415",-23.55150606272721,-46.654135569940564,sao paulo,SP
"01407",-23.574760951987976,-46.66797546932887,são paulo,SP
"01407",-23.57934992506776,-46.676586703993316,sao paulo,SP
"01419",-23.557767998615013,-46.662673347769605,sao paulo,SP
"01401",-23.58364723644033,-46.66936487368967,sao paulo,SP
"01414",-23.565217379133205,-46.66927087232388,são paulo,SP
"01452",-23.582415134604787,-46.68380131688164,sao paulo,SP
"01420",-23.55784246182706,-46.66436528613892,sao paulo,SP
"01457",-23.574920280599002,-46.694557068555575,sao paulo,SP
"01421",-23.56501634110451,-46.65826224271453,sao paulo,SP
"01424",-23.568500472935565,-46.66072140660166,sao paulo,SP
"01420",-23.561127534277798,-46.660749684430726,sao paulo,SP
"01403",-23.567302865110523,-46.65205443741703,sao paulo,SP
"01404",-23.56785133138099,-46.65519396976156,são paulo,SP
"01453",-23.585068832650393,-46.68672113904442,sao paulo,SP
"01443",-23.568191539269456,-46.683274206359265,são paulo,SP
"01435",-23.58007758396326,-46.66753583152522,sao paulo,SP
"01425",-23.57159626256559,-46.66238323743441,sao paulo,SP
"01405",-23.559363282820694,-46.651660134889475,sao paulo,SP
"01411",-23.56395335486891,-46.66431438439627,são paulo,SP
"01420",-23.56442600742329,-46.65680586903512,sao paulo,SP
"01424",-23.56178548710249,-46.668292804893476,são paulo,SP
"01409",-23.565695437417023,-46.66200248167812,sao paulo,SP
"01405",-23.561997601159945,-46.65225281946443,sao paulo,SP
"01455",-23.583102903975938,-46.68976694630383,sao paulo,SP
"01422",-23.562136582289817,-46.663343680679795,sao paulo,SP
"01421",-23.566784384961597,-46.656241370390646,são paulo,SP
"01402",-23.567787000000003,-46.649099250000006,sao paulo,SP
"01421",-23.557893359426362,-46.66632242867444,sao paulo,SP
"01415",-23.557055396329886,-46.66257852790114,sao paulo,SP
"01444",-23.570766575913172,-46.68604675604471,são paulo,SP
"01454",-23.581989178458098,-46.68617586816895,são paulo,SP
"01419",-23.567557829591976,-46.651249309192636,são paulo,SP
"01452",-23.57773070107914,-46.686496076317205,sao paulo,SP
"01401",-23.569747571977178,-46.651003571977185,sao paulo,SP
"01435",-23.578977666945573,-46.67103134055624,sao paulo,SP
"01415",-23.553259669715526,-46.65764265168212,sao paulo,SP
"01415",-23.552744720785988,-46.65604187760399,sao paulo,SP
"01425",-23.574592194558267,-46.65837395184375,sao paulo,SP
"01418",-23.561330899244087,-46.65854221772755,sao paulo,SP
"01435",-23.578610196231708,-46.67039433735358,sao paulo,SP
"01451",-23.574378154671006,-46.688876410551785,sao paulo,SP
"01411",-23.568803717179296,-46.664403480293146,sao paulo,SP
"01424",-23.56725221732353,-46.66219062184773,sao paulo,SP
"01407",-23.57233750014423,-46.66464330599,sao paulo,SP
"01411",-23.56046570468582,-46.660790262565584,sao paulo,SP
"01415",-23.56067075575627,-46.66640273703037,sao paulo,SP
"01419",-23.55958633389114,-46.66059940313922,sao paulo,SP
"01415",-23.552050977234728,-46.65490094116792,sao paulo,SP
"01430",-23.882646259388533,-46.64281961143048,são paulo,SP
"01409",-23.55910483957529,-46.655777901205994,são paulo,SP
"01417",-23.56308969164407,-46.66450451304173,são paulo,SP
"01415",-23.552655779069788,-46.655780877603995,sao paulo,SP
"01419",-23.568349935051096,-46.650319941167915,sao paulo,SP
"01455",-23.583102903975938,-46.68976694630383,sao paulo,SP
"01423",-23.572498673322215,-46.65497299471987,são paulo,SP
"01417",-23.56102893173287,-46.66694115987645,sao paulo,SP
"01452",-23.570455097409035,-46.690988355242766,sao paulo,SP
"01435",-23.5796827260661,-46.67028460851754,sao paulo,SP
"01426",-23.567006808211698,-46.66454237815226,sao paulo,SP
"01432",-23.579562478763943,-46.663862039961955,sao paulo,SP
"01414",-23.55513589203073,-46.658751731202,sao paulo,SP
"01420",-23.558157534277793,-46.6641021844307,sao paulo,SP
"01405",-23.56632306939231,-46.65628098597729,sao paulo,SP
"01401",-23.583534752350896,-46.669165470076585,são paulo,SP
"01452",-23.575161803220027,-46.688007164031376,sao paulo,SP
"01403",-23.569789704685814,-46.6544902625656,sao paulo,SP
"01424",-23.571849311125884,-46.657421649316184,sao paulo,SP
"01424",-23.564201217323532,-46.66559156356392,sao paulo,SP
"01407",-23.565911741329536,-46.65777066902303,são paulo,SP
"01408",-23.569535472935566,-46.66226482278265,sao paulo,SP
"01414",-23.557877590628355,-46.661654138207695,sao paulo,SP
"01456",-23.576939653903825,-46.693399238271134,sao paulo,SP
"01452",-23.56960146987715,-46.69153754397264,sao paulo,SP
"01424",-23.56484664057363,-46.66479357132554,sao paulo,SP
"01413",-23.56293277269315,-46.6651923424895,sao paulo,SP
"01419",-23.570846653355574,-46.64709057022902,sao paulo,SP
"01451",-23.576546220930204,-46.68748828587913,sao paulo,SP
"01422",-23.56307323284677,-46.66218989480068,sao paulo,SP
"01420",-23.55784246182706,-46.66436528613892,são paulo,SP
"01419",-23.56447952567946,-46.654928161261424,sao paulo,SP
"01419",-23.56410597890817,-46.655402039413694,sao paulo,SP
"01435",-23.579067551762932,-46.67079314501703,sao paulo,SP
"01435",-23.5796827260661,-46.67028460851754,sao paulo,SP
"01425",-23.57227557951986,-46.65894343450284,são paulo,SP
"01420",-23.56054933389114,-46.661409403139224,sao paulo,SP
"01415",-23.553181414103495,-46.657235734664425,sao paulo,SP
"01415",-23.561471169023044,-46.667231124761926,sao paulo,SP
"01416",-23.56372328559065,-46.67143225965141,sao paulo,SP
"01411",-23.566090714409345,-46.66660173313523,sao paulo,SP
"01402",-23.567787000000003,-46.649099250000006,sao paulo,SP
"01401",-23.57538559651848,-46.65718691736133,sao paulo,SP
"01452",-23.56960146987715,-46.69153754397264,sao paulo,SP
"01451",-23.584114373016376,-46.68250880945243,são paulo,SP
"01445",-23.57272211157595,-46.68832731862769,sao paulo,SP
"01426",-23.56186341771018,-46.670458819320196,são paulo,SP
"01420",-23.561127534277798,-46.660749684430726,sao paulo,SP
"01454",-23.58311019677997,-46.68832448473656,sao paulo,SP
"01415",-23.553519862888812,-46.65844979669915,sao paulo,SP
"01405",-23.566383974464774,-46.65643407951986,sao paulo,SP
"01451",-23.585070666945565,-46.68197471218763,sao paulo,SP
"01419",-23.56077124285875,-46.65925008909916,sao paulo,SP
"01408",-23.569772595331557,-46.66385362046274,sao paulo,SP
"01419",-23.567557829591976,-46.651249309192636,sao paulo,SP
"01401",-23.569747571977178,-46.651003571977185,sao paulo,SP
"01419",-23.567657804056754,-46.65114228365742,sao paulo,SP
"01403",-23.569789704685814,-46.6544902625656,sao paulo,SP
"01424",-23.57280365612553,-46.65653284347043,sao paulo,SP
"01404",-23.56865454094289,-46.65586984096028,sao paulo,SP
"01452",-23.582415134604787,-46.68380131688164,sao paulo,SP
"01448",-23.58084810629583,-46.68271719109582,sao paulo,SP
"01456",-23.578504155433034,-46.690118296987634,sao paulo,SP
"01424",-23.566898808211686,-46.66251287815227,são paulo,SP
"01424",-23.571849311125884,-46.657421649316184,sao paulo,SP
"01451",-23.583566776299826,-46.68292862836861,sao paulo,SP
"01415",-23.55164908826243,-46.65431204440535,sao paulo,SP
"01425",-23.573788228432022,-46.65733254913721,sao paulo,SP
"01409",-23.55910483957529,-46.655777901205994,sao paulo,SP
"01410",-23.558595737434405,-46.65657075535223,sao paulo,SP
"01415",-23.552118230365277,-46.656846858733886,sao paulo,SP
"01403",-23.56824261642338,-46.65401608728148,sao paulo,SP
"01401",-23.569747571977178,-46.651003571977185,sao paulo,SP
"01419",-23.569728642247075,-46.648559000836705,sao paulo,SP
"01402",-23.567787000000003,-46.649099250000006,são paulo,SP
"01410",-23.558595737434405,-46.65657075535223,são paulo,SP
"01449",-23.574708031363595,-46.67986296003805,sao paulo,SP
"01440",-23.568515978908177,-46.68084298612152,sao paulo,SP
"01403",-23.569240441860416,-46.65284130336427,sao paulo,SP
"01403",-23.572705295314183,-46.657323204685824,sao paulo,SP
"01415",-23.555738221478475,-46.66118186747646,sao paulo,SP
"01426",-23.561083582289818,-46.67126473896361,são paulo,SP
"01407",-23.577201471002326,-46.672649077990656,sao paulo,SP
"01410",-23.567044537047746,-46.6652315111085,são paulo,SP
"01426",-23.568312436032045,-46.66315036317727,sao paulo,SP
"01433",-23.57273383542035,-46.66380575062036,sao paulo,SP
"01405",-23.565713039961945,-46.65577318166076,sao paulo,SP
"01416",-23.557828379133216,-46.665211872323894,sao paulo,SP
"01415",-23.55314364418031,-46.65729270996592,sao paulo,SP
"01423",-23.5717971762364,-46.65576440798664,sao paulo,SP
"01454",-23.58410739494492,-46.68846140175425,sao paulo,SP
"01404",-23.567770675832374,-46.65504149027648,sao paulo,SP
"01420",-23.56875311212421,-46.65164180016161,sao paulo,SP
"01415",-23.55300555314792,-46.65685129087077,sao paulo,SP
"01412",-23.566386227306847,-46.66887273411619,sao paulo,SP
"01409",-23.55910483957529,-46.655777901205994,sao paulo,SP
"01451",-23.584755467943907,-46.68210528059899,sao paulo,SP
"01453",-23.58542012738765,-46.687515893704145,sao paulo,SP
"01402",-23.58406691212703,-46.66998067037748,sao paulo,SP
"01451",-23.574347588287456,-46.6888950900084,sao paulo,SP
"01416",-23.556982462952238,-46.66436348889148,são paulo,SP
"01402",-23.58406691212703,-46.66998067037748,sao paulo,SP
"01403",-23.56788241632519,-46.65456047100231,sao paulo,SP
"01435",-23.5796827260661,-46.67028460851754,sao paulo,SP
"01420",-23.56496786234056,-46.65629125812219,sao paulo,SP
"01410",-23.565099730221046,-46.663292262565605,sao paulo,SP
"01405",-23.565713039961945,-46.65577318166076,são paulo,SP
"01451",-23.583566776299826,-46.68292862836861,sao paulo,SP
"01456",-23.575826378844752,-46.69143483833453,sao paulo,SP
"01451",-23.574188189566605,-46.688949072999,sao paulo,SP
"01421",-23.563283899244087,-46.66013432708182,sao paulo,SP
"01457",-23.573071748831367,-46.69253938758733,sao paulo,SP
"01449",-23.579490468492168,-46.683097459345575,sao paulo,SP
"01451",-23.58529028198398,-46.68177935330952,sao paulo,SP
"01424",-23.57322754677128,-46.656092901754235,sao paulo,SP
"01415",-23.5624795881182,-46.66828004385708,sao paulo,SP
"01434",-23.57448840660167,-46.67268991895092,sao paulo,SP
"01408",-23.566954462952243,-46.66087395614291,são paulo,SP
"01423",-23.57086177269314,-46.65683162476192,sao paulo,SP
"01426",-23.561950589503184,-46.67027324617696,sao paulo,SP
"01443",-23.567251494864113,-46.68013034624039,sao paulo,SP
"01404",-23.563341952824697,-46.65070285108782,sao paulo,SP
"01403",-23.563404723007682,-46.64820324424374,são paulo,SP
"01445",-23.573486912574293,-46.68703823397195,são paulo,SP
"01420",-23.558157534277793,-46.6641021844307,sao paulo,SP
"01425",-23.571519402158277,-46.6596440471753,são paulo,SP
"01415",-23.550957911737562,-46.65356039731085,são paulo,SP
"01453",-23.58423326839397,-46.68660100528011,sao paulo,SP
"01408",-23.56719746295224,-46.6611124561429,sao paulo,SP
"01451",-23.582641104111843,-46.68413641749113,sao paulo,SP
"01453",-23.585068832650393,-46.68672113904442,sao paulo,SP
"01422",-23.560485706070796,-46.66519355300368,sao paulo,SP
"01407",-23.57806095449813,-46.67446625116864,sao paulo,SP
"01441",-23.562426593398317,-46.67422891895093,sao paulo,SP
"01420",-23.56054933389114,-46.661409403139224,sao paulo,SP
"01427",-23.56909797169482,-46.66592903220031,sao paulo,SP
"01453",-23.58067163641869,-46.68355449042071,são paulo,SP
"01403",-23.56327175575627,-46.64807423703037,sao paulo,SP
"01423",-23.572426673322212,-46.65506299471987,sao paulo,SP
"01415",-23.55782331412875,-46.663299254559604,sao paulo,SP
"01409",-23.566809646402017,-46.66321215321135,sao paulo,SP
"01416",-23.559694616163586,-46.66715411267248,sao paulo,SP
"01415",-23.55266979739166,-46.65581891035259,sao paulo,SP
"01408",-23.566712427693503,-46.660712452824676,sao paulo,SP
"01420",-23.55871660392991,-46.663371676784664,sao paulo,SP
"01409",-23.565946537047747,-46.66233253664371,são paulo,SP
"01435",-23.577477956979635,-46.67108269649151,sao paulo,SP
"01450",-23.57548340437998,-46.68723748043739,sao paulo,SP
"01415",-23.557769846564184,-46.66324238451366,sao paulo,SP
"01419",-23.557767998615013,-46.662673347769605,sao paulo,SP
"01423",-23.571994034133564,-46.65554310115995,sao paulo,SP
"01401",-23.583534752350896,-46.669165470076585,sao paulo,SP
"01419",-23.56410597890817,-46.655402039413694,sao paulo,SP
"01403",-23.567302865110523,-46.65205443741703,sao paulo,SP
"01415",-23.555200641958606,-46.66050841271853,sao paulo,SP
"01422",-23.56307323284677,-46.66218989480068,sao paulo,SP
"01438",-23.56898369663574,-46.673524906745904,sao paulo,SP
"01453",-23.585349865398975,-46.687259106295826,sao paulo,SP
"01424",-23.5617055567546,-46.668312738963614,sao paulo,SP
"01411",-23.56580008520401,-46.666371540942876,são paulo,SP
"01409",-23.561930504299163,-46.65818204385708,são paulo,SP
"01452",-23.56883153079836,-46.69199439364803,sao paulo,SP
"01419",-23.557767998615013,-46.662673347769605,sao paulo,SP
"01420",-23.56851813765943,-46.65191532569683,sao paulo,SP
"01419",-23.56641580405675,-46.65261828365742,são paulo,SP
"01424",-23.565993191788298,-46.66360018013153,são paulo,SP
"01424",-23.565271673322215,-46.66432310407414,sao paulo,SP
"01403",-23.570788410496817,-46.652631312106834,sao paulo,SP
"01403",-23.57011304385708,-46.654730953228736,sao paulo,SP
"01408",-23.56566665612553,-46.65954318206478,sao paulo,SP
"01420",-23.562492191788298,-46.65919018013155,sao paulo,SP
"01403",-23.568326423538558,-46.65400891993189,sao paulo,SP
"01405",-23.560072742714524,-46.65175146003806,sao paulo,SP
"01421",-23.56479945045876,-46.65850876824976,são paulo,SP
"01422",-23.56813633389114,-46.65634240313923,sao paulo,SP
"01421",-23.565358896474127,-46.65789022009349,sao paulo,SP
"01420",-23.558013534277787,-46.664250684430726,sao paulo,SP
"01410",-23.562256379133206,-46.660243872323875,são paulo,SP
"01407",-23.577201471002326,-46.672649077990656,sao paulo,SP
"01420",-23.56886913765944,-46.65149232569684,sao paulo,SP
"01415",-23.553181414103495,-46.657235734664425,são paulo,SP
"01414",-23.5616603366611,-46.665642876219025,sao paulo,SP
"01442",-23.576802177064174,-46.69162419864823,sao paulo,SP
"01411",-23.5641124118818,-46.6645303395753,sao paulo,SP
"01419",-23.55763202415024,-46.662812847769594,sao paulo,SP
"01405",-23.559363282820694,-46.651660134889475,sao paulo,SP
"01451",-23.57472874493622,-46.68862629892086,sao paulo,SP
"01444",-23.572291610046747,-46.6834560874257,sao paulo,SP
"01423",-23.567631370794675,-46.65846205591787,sao paulo,SP
"01448",-23.573017424923535,-46.677112957672115,são paulo,SP
"01422",-23.56681113350449,-46.657802231201984,sao paulo,SP
"01410",-23.56734947876394,-46.66555206939232,sao paulo,SP
"01415",-23.550957911737562,-46.65356039731085,sao paulo,SP
"01447",-23.57127667361067,-46.67842499388317,sao paulo,SP
"01408",-23.564228269778955,-46.65806375575625,sao paulo,SP
"01414",-23.555630975849763,-46.65930081502101,sao paulo,SP
"01420",-23.560783575076456,-46.64689253996194,sao paulo,SP
"01427",-23.565906146546236,-46.6698783717756,sao paulo,SP
"01422",-23.558810563967953,-46.66710524617697,sao paulo,SP
"01426",-23.56846437774824,-46.6629828887125,sao paulo,SP
"01403",-23.5675828395753,-46.652323462952225,sao paulo,SP
"01420",-23.567698163194656,-46.65289518359399,sao paulo,SP
"01415",-23.555907764094805,-46.661284698020715,sao paulo,SP
"01455",-23.579657927001005,-46.69358888314391,sao paulo,SP
"01416",-23.559990663338887,-46.667473674851415,sao paulo,SP
"01403",-23.564733054965586,-46.649452474868816,sao paulo,SP
"01411",-23.560961167818654,-46.66116787401147,sao paulo,SP
"01452",-23.570810444514542,-46.69077501106554,sao paulo,SP
"01403",-23.569959981678135,-46.654661597841724,sao paulo,SP
"01434",-23.57955301693688,-46.66779036609146,sao paulo,SP
"01411",-23.56061723703037,-46.66086223743439,são paulo,SP
"01415",-23.550957911737562,-46.65356039731085,sao paulo,SP
"01427",-23.569598944486156,-46.6652320516187,sao paulo,SP
"01425",-23.5734454118818,-46.659771602140886,sao paulo,SP
"01409",-23.560230730221047,-46.656470262565605,sao paulo,SP
"01418",-23.56312173510022,-46.656566708353616,são paulo,SP
"01418",-23.56312173510022,-46.656566708353616,sao paulo,SP
"01411",-23.562987402158274,-46.663442894540886,sao paulo,SP
"01455",-23.581541493479133,-46.69181705037794,sao paulo,SP
"01431",-23.56539655408982,-46.677054794912905,sao paulo,SP
"01411",-23.567070311125885,-46.6677118179352,sao paulo,SP
"01425",-23.57159626256559,-46.66238323743441,são paulo,SP
"01410",-23.562177569796336,-46.66024258771416,sao paulo,SP
"01423",-23.56863962225177,-46.65732305300369,sao paulo,SP
"01415",-23.553991582289818,-46.659081844855415,são paulo,SP
"01407",-23.577273911189312,-46.67300311656761,sao paulo,SP
"01456",-23.578104855675463,-46.69030567415894,sao paulo,SP
"01431",-23.883183594407903,-46.64182898553625,sao paulo,SP
"01415",-23.562761511512534,-46.66856406217895,sao paulo,SP
"01436",-23.572049196231703,-46.66673592117261,sao paulo,SP
"01417",-23.559819191788296,-46.668311680131545,são paulo,SP
"01410",-23.56146454677128,-46.65944303996194,são paulo,SP
"01440",-23.568437237446698,-46.67771507728914,sao paulo,SP
"01403",-23.568573499855773,-46.65535530599,sao paulo,SP
"01455",-23.57883976519133,-46.68945770927345,sao paulo,SP
"01407",-23.577212503750903,-46.67216386372553,sao paulo,SP
"01436",-23.57227622898029,-46.66706794670785,sao paulo,SP
"01420",-23.558540647786984,-46.6635635785389,sao paulo,SP
"01425",-23.57427331833924,-46.656723714813374,sao paulo,SP
"01435",-23.578301828755254,-46.671151059264766,sao paulo,SP
"01427",-23.57340091479599,-46.66131107369147,sao paulo,SP
"01410",-23.563147117952592,-46.66123959201333,são paulo,SP
"01454",-23.58177256976156,-46.68583629071532,sao paulo,SP
"01415",-23.555200641958606,-46.66050841271853,sao paulo,SP
"01425",-23.575054295314178,-46.65797423703036,sao paulo,SP
"01414",-23.556261184574947,-46.659903852617035,sao paulo,SP
"01419",-23.568349935051096,-46.650319941167915,sao paulo,SP
"01420",-23.56054933389114,-46.661409403139224,sao paulo,SP
"01451",-23.56883951762937,-46.69232680711517,sao paulo,SP
"01450",-23.575270883143922,-46.68327419040334,sao paulo,SP
"01453",-23.58414071218764,-46.68449734762539,sao paulo,SP
"01403",-23.569439500144227,-46.65430821954523,são paulo,SP
"01453",-23.584952127387652,-46.686606893704166,sao paulo,SP
"01424",-23.573037656125535,-46.6562728179352,sao paulo,SP
"01426",-23.565252279762273,-46.66654554870452,sao paulo,SP
"01424",-23.57167631440858,-46.65773606307719,sao paulo,SP
"01404",-23.572557031363598,-46.6596421666571,sao paulo,SP
"01416",-23.560576544261114,-46.66814352943035,sao paulo,SP
"01409",-23.5591441604247,-46.65572566818632,sao paulo,SP
"01427",-23.562488504847433,-46.67480027295296,sao paulo,SP
"01413",-23.563805605055084,-46.66611114931619,sao paulo,SP
"01435",-23.577635441023695,-46.67126038441333,sao paulo,SP
"01455",-23.580609790096464,-46.69306692234056,sao paulo,SP
"01415",-23.562027220093487,-46.667813657510514,sao paulo,SP
"01438",-23.56741919455826,-46.66998168304573,sao paulo,SP
"01453",-23.584952127387652,-46.686606893704166,sao paulo,SP
"01423",-23.570948609210017,-46.654013080068104,sao paulo,SP
"01420",-23.55871660392991,-46.663371676784664,são paulo,SP
"01424",-23.565271673322215,-46.66432310407414,sao paulo,SP
"01401",-23.569747571977178,-46.651003571977185,sao paulo,SP
"01403",-23.5675828395753,-46.652323462952225,sao paulo,SP
"01423",-23.571366998615012,-46.65631140605341,sao paulo,SP
"01429",-23.576215347221353,-46.66361490091753,sao paulo,SP
"01443",-23.56851799056494,-46.68234832737027,sao paulo,SP
"01410",-23.562466386346568,-46.660461365110514,sao paulo,SP
"01449",-23.57770848848746,-46.680593930607685,são paulo,SP
"01402",-23.567787000000003,-46.649099250000006,sao paulo,SP
"01405",-23.5661510111085,-46.656119960442076,sao paulo,SP
"01425",-23.57417431833925,-46.65684071481336,sao paulo,SP
"01403",-23.57187956979634,-46.65658056217894,sao paulo,SP
"01435",-23.578301828755254,-46.671151059264766,sao paulo,SP
"01456",-23.57481476325809,-46.69145082209014,sao paulo,SP
"01415",-23.563625427693495,-46.66944236900566,sao paulo,SP
"01423",-23.56563480544173,-46.66082065751052,sao paulo,SP
"01415",-23.562616537047756,-46.66841203664371,sao paulo,SP
"01421",-23.56231350152921,-46.66131923550116,sao paulo,SP
"01425",-23.575054295314178,-46.65797423703036,sao paulo,SP
"01455",-23.576880618763283,-46.695141952146756,sao paulo,SP
"01454",-23.583051178458103,-46.688205451987976,são paulo,SP
"01420",-23.557941461827067,-46.66424378613891,sao paulo,SP
"01402",-23.578656941188882,-46.660826554315584,sao paulo,SP
"01407",-23.5718751268394,-46.66399479739164,sao paulo,SP
"01403",-23.56454189785911,-46.649343488487474,sao paulo,SP
"01447",-23.571976684142253,-46.679209286571606,sao paulo,SP
"01425",-23.571770427693494,-46.65937307271052,sao paulo,SP
"01416",-23.559694616163586,-46.66715411267248,sao paulo,SP
"01422",-23.56766469885744,-46.656772020255104,são paulo,SP
"01419",-23.561222133504504,-46.65873928948581,sao paulo,SP
"01409",-23.55853399417161,-46.65555992714525,sao paulo,SP
"01419",-23.55958633389114,-46.66059940313922,sao paulo,SP
"01424",-23.578541129897815,-46.64547278711988,sao paulo,SP
"01407",-23.577202445467098,-46.672631077990644,sao paulo,SP
"01423",-23.571895882047404,-46.65499295905711,sao paulo,SP
"01415",-23.563542572306503,-46.66928109824575,sao paulo,SP
"01414",-23.556415159039716,-46.660064878152255,sao paulo,SP
"01408",-23.567531521236052,-46.66146248167812,sao paulo,SP
"01446",-23.574006303912515,-46.674910241329535,são paulo,SP
"01455",-23.581235493479124,-46.69199705037794,sao paulo,SP
"01416",-23.559781608950228,-46.66725161988584,sao paulo,SP
"01455",-23.58104162115525,-46.688157712735894,sao paulo,SP
"01414",-23.556783866495504,-46.66055067291818,sao paulo,SP
"01414",-23.556415159039716,-46.660064878152255,sao paulo,SP
"01423",-23.567631370794675,-46.65846205591787,sao paulo,SP
"01408",-23.56489434387447,-46.65882236900567,sao paulo,SP
"01403",-23.568700525679446,-46.65528021954522,sao paulo,SP
"01407",-23.577273911189312,-46.67300311656761,sao paulo,SP
"01419",-23.568349935051096,-46.650319941167915,sao paulo,SP
"01411",-23.563714965866428,-46.6641226522304,sao paulo,SP
"01423",-23.570814583674803,-46.65421655453291,sao paulo,SP
"01431",-23.566570061342222,-46.67528833028447,sao paulo,SP
"01419",-23.561222133504504,-46.65873928948581,sao paulo,SP
"01402",-23.578656941188882,-46.660826554315584,sao paulo,SP
"01403",-23.571094295314186,-46.6556996791506,são paulo,SP
"01417",-23.566406464847628,-46.47334557959657,sao paulo,SP
"01411",-23.5641124118818,-46.6645303395753,são paulo,SP
"01453",-23.585068832650393,-46.68672113904442,são paulo,SP
"01418",-23.56312173510022,-46.656566708353616,são paulo,SP
"01433",-23.580228724559085,-46.66585770583287,são paulo,SP
"01415",-23.557744127988823,-46.66321502930168,sao paulo,SP
"01414",-23.556654177361587,-46.66032183429518,sao paulo,SP
"01403",-23.56815436525475,-46.65422041993187,sao paulo,SP
"01420",-23.56886913765944,-46.65149232569684,sao paulo,SP
"01422",-23.562136582289817,-46.663343680679795,sao paulo,SP
"01451",-23.574347588287456,-46.6888950900084,sao paulo,SP
"01409",-23.55910483957529,-46.655777901205994,são paulo,SP
"01451",-23.576546220930204,-46.68748828587913,sao paulo,SP
"01419",-23.55958633389114,-46.66059940313922,são paulo,SP
"01455",-23.582186623088482,-46.69212843130016,sao paulo,SP
"01455",-23.58134842798195,-46.69192952873786,sao paulo,SP
"01408",-23.566594546771274,-46.660500539961944,sao paulo,SP
"01415",-23.55266979739166,-46.65581891035259,sao paulo,SP
"01408",-23.569027166253086,-46.66154015459633,sao paulo,SP
"01455",-23.578557338882806,-46.68895384554789,são paulo,SP
"01403",-23.572874755756267,-46.657573737030376,sao paulo,SP
"01421",-23.560365698857435,-46.66343202025509,sao paulo,SP
"01408",-23.570412684430718,-46.662664782820684,sao paulo,SP
"01457",-23.579034558976296,-46.69080767845811,sao paulo,SP
"01409",-23.567027595331567,-46.663434145997975,sao paulo,SP
"01450",-23.57540240437997,-46.68708448043738,sao paulo,SP
"01455",-23.581015397166617,-46.69279459893825,sao paulo,SP
"01415",-23.56181579822837,-46.66750287523807,sao paulo,SP
"01402",-23.567787000000003,-46.649099250000006,sao paulo,SP
"01416",-23.560363529834394,-46.66793010214089,sao paulo,SP
"01425",-23.57417431833925,-46.65684071481336,sao paulo,SP
"01448",-23.57437276824974,-46.67676995129547,são paulo,SP
"01452",-23.582415134604787,-46.68380131688164,são paulo,SP
"01435",-23.578679828755252,-46.671092040942895,sao paulo,SP
"01408",-23.56736351872589,-46.661383471146564,sao paulo,SP
"01404",-23.56344095282469,-46.65080185108783,sao paulo,SP
"01403",-23.563462295314185,-46.64818026296963,são paulo,SP
"01430",-23.568106369409687,-46.67321409824574,sao paulo,SP
"01415",-23.555393235905193,-46.66076036026309,sao paulo,SP
"01416",-23.55951039494492,-46.66706390175425,sao paulo,SP
"01454",-23.582599229528547,-46.68734709409082,são paulo,SP
"01402",-23.578656941188882,-46.660826554315584,sao paulo,SP
"01451",-23.57490863825214,-46.688560593058085,são paulo,SP
"01450",-23.57806250652087,-46.685975097005006,sao paulo,SP
"01423",-23.5717971762364,-46.65576440798664,sao paulo,SP
"01410",-23.562529711899177,-46.66061430642267,sao paulo,SP
"01425",-23.57452583097696,-46.65851109922669,sao paulo,SP
